,object,split,label,image,mask,category
4231,toothbrush,test,anomaly,toothbrush/test/defective/009.png,toothbrush/ground_truth/defective/009_mask.png,defective
4232,toothbrush,test,anomaly,toothbrush/test/defective/010.png,toothbrush/ground_truth/defective/010_mask.png,defective
4233,toothbrush,test,anomaly,toothbrush/test/defective/011.png,toothbrush/ground_truth/defective/011_mask.png,defective
4234,toothbrush,test,anomaly,toothbrush/test/defective/012.png,toothbrush/ground_truth/defective/012_mask.png,defective
4235,toothbrush,test,anomaly,toothbrush/test/defective/013.png,toothbrush/ground_truth/defective/013_mask.png,defective
4236,toothbrush,test,anomaly,toothbrush/test/defective/014.png,toothbrush/ground_truth/defective/014_mask.png,defective
4237,toothbrush,test,anomaly,toothbrush/test/defective/015.png,toothbrush/ground_truth/defective/015_mask.png,defective
4238,toothbrush,test,anomaly,toothbrush/test/defective/016.png,toothbrush/ground_truth/defective/016_mask.png,defective
4239,toothbrush,test,anomaly,toothbrush/test/defective/017.png,toothbrush/ground_truth/defective/017_mask.png,defective
4240,toothbrush,test,anomaly,toothbrush/test/defective/018.png,toothbrush/ground_truth/defective/018_mask.png,defective
4241,toothbrush,test,anomaly,toothbrush/test/defective/019.png,toothbrush/ground_truth/defective/019_mask.png,defective
4242,toothbrush,test,anomaly,toothbrush/test/defective/020.png,toothbrush/ground_truth/defective/020_mask.png,defective
4243,toothbrush,test,anomaly,toothbrush/test/defective/021.png,toothbrush/ground_truth/defective/021_mask.png,defective
4244,toothbrush,test,anomaly,toothbrush/test/defective/022.png,toothbrush/ground_truth/defective/022_mask.png,defective
4245,toothbrush,test,anomaly,toothbrush/test/defective/023.png,toothbrush/ground_truth/defective/023_mask.png,defective
4246,toothbrush,test,anomaly,toothbrush/test/defective/024.png,toothbrush/ground_truth/defective/024_mask.png,defective
4247,toothbrush,test,anomaly,toothbrush/test/defective/025.png,toothbrush/ground_truth/defective/025_mask.png,defective
4248,toothbrush,test,anomaly,toothbrush/test/defective/026.png,toothbrush/ground_truth/defective/026_mask.png,defective
4249,toothbrush,test,anomaly,toothbrush/test/defective/027.png,toothbrush/ground_truth/defective/027_mask.png,defective
4250,toothbrush,test,anomaly,toothbrush/test/defective/028.png,toothbrush/ground_truth/defective/028_mask.png,defective
4251,toothbrush,test,anomaly,toothbrush/test/defective/029.png,toothbrush/ground_truth/defective/029_mask.png,defective
4252,toothbrush,test,normal,toothbrush/test/good/000.png,,good
4253,toothbrush,test,normal,toothbrush/test/good/001.png,,good
4254,toothbrush,test,normal,toothbrush/test/good/002.png,,good
4255,toothbrush,test,normal,toothbrush/test/good/003.png,,good
4256,toothbrush,test,normal,toothbrush/test/good/004.png,,good
4257,toothbrush,test,normal,toothbrush/test/good/005.png,,good
4258,toothbrush,test,normal,toothbrush/test/good/006.png,,good
4259,toothbrush,test,normal,toothbrush/test/good/007.png,,good
4260,toothbrush,test,normal,toothbrush/test/good/008.png,,good
4261,toothbrush,test,normal,toothbrush/test/good/009.png,,good
4262,toothbrush,test,normal,toothbrush/test/good/010.png,,good
4263,toothbrush,test,normal,toothbrush/test/good/011.png,,good
4264,toothbrush,train,normal,toothbrush/train/good/000.png,,good
4265,toothbrush,train,normal,toothbrush/train/good/001.png,,good
4266,toothbrush,val,normal,toothbrush/train/good/002.png,,good
4267,toothbrush,train,normal,toothbrush/train/good/003.png,,good
4268,toothbrush,train,normal,toothbrush/train/good/004.png,,good
4269,toothbrush,train,normal,toothbrush/train/good/005.png,,good
4270,toothbrush,train,normal,toothbrush/train/good/006.png,,good
4271,toothbrush,val,normal,toothbrush/train/good/007.png,,good
4272,toothbrush,train,normal,toothbrush/train/good/008.png,,good
4273,toothbrush,train,normal,toothbrush/train/good/009.png,,good
4274,toothbrush,train,normal,toothbrush/train/good/010.png,,good
4275,toothbrush,val,normal,toothbrush/train/good/011.png,,good
4276,toothbrush,train,normal,toothbrush/train/good/012.png,,good
4277,toothbrush,train,normal,toothbrush/train/good/013.png,,good
4278,toothbrush,train,normal,toothbrush/train/good/014.png,,good
4279,toothbrush,val,normal,toothbrush/train/good/015.png,,good
4280,toothbrush,train,normal,toothbrush/train/good/016.png,,good
4281,toothbrush,train,normal,toothbrush/train/good/017.png,,good
4282,toothbrush,train,normal,toothbrush/train/good/018.png,,good
4283,toothbrush,train,normal,toothbrush/train/good/019.png,,good
4284,toothbrush,train,normal,toothbrush/train/good/020.png,,good
4285,toothbrush,train,normal,toothbrush/train/good/021.png,,good
4286,toothbrush,train,normal,toothbrush/train/good/022.png,,good
4287,toothbrush,train,normal,toothbrush/train/good/023.png,,good
4288,toothbrush,train,normal,toothbrush/train/good/024.png,,good
4289,toothbrush,train,normal,toothbrush/train/good/025.png,,good
4290,toothbrush,train,normal,toothbrush/train/good/026.png,,good
4291,toothbrush,train,normal,toothbrush/train/good/027.png,,good
4292,toothbrush,train,normal,toothbrush/train/good/028.png,,good
4293,toothbrush,train,normal,toothbrush/train/good/029.png,,good
4294,toothbrush,val,normal,toothbrush/train/good/030.png,,good
4295,toothbrush,train,normal,toothbrush/train/good/031.png,,good
4296,toothbrush,train,normal,toothbrush/train/good/032.png,,good
4297,toothbrush,train,normal,toothbrush/train/good/033.png,,good
4298,toothbrush,train,normal,toothbrush/train/good/034.png,,good
4299,toothbrush,train,normal,toothbrush/train/good/035.png,,good
4300,toothbrush,train,normal,toothbrush/train/good/036.png,,good
4301,toothbrush,train,normal,toothbrush/train/good/037.png,,good
4302,toothbrush,train,normal,toothbrush/train/good/038.png,,good
4303,toothbrush,train,normal,toothbrush/train/good/039.png,,good
4304,toothbrush,train,normal,toothbrush/train/good/040.png,,good
4305,toothbrush,train,normal,toothbrush/train/good/041.png,,good
4306,toothbrush,train,normal,toothbrush/train/good/042.png,,good
4307,toothbrush,train,normal,toothbrush/train/good/043.png,,good
4308,toothbrush,train,normal,toothbrush/train/good/044.png,,good
4309,toothbrush,train,normal,toothbrush/train/good/045.png,,good
4310,toothbrush,train,normal,toothbrush/train/good/046.png,,good
4311,toothbrush,train,normal,toothbrush/train/good/047.png,,good
4312,toothbrush,train,normal,toothbrush/train/good/048.png,,good
4313,toothbrush,train,normal,toothbrush/train/good/049.png,,good
4314,toothbrush,train,normal,toothbrush/train/good/050.png,,good
4315,toothbrush,train,normal,toothbrush/train/good/051.png,,good
4316,toothbrush,train,normal,toothbrush/train/good/052.png,,good
4317,toothbrush,train,normal,toothbrush/train/good/053.png,,good
4318,toothbrush,train,normal,toothbrush/train/good/054.png,,good
4319,toothbrush,val,normal,toothbrush/train/good/055.png,,good
4320,toothbrush,train,normal,toothbrush/train/good/056.png,,good
4321,toothbrush,train,normal,toothbrush/train/good/057.png,,good
4322,toothbrush,train,normal,toothbrush/train/good/058.png,,good
4323,toothbrush,train,normal,toothbrush/train/good/059.png,,good
4324,transistor,test,anomaly,transistor/test/bent_lead/000.png,transistor/ground_truth/bent_lead/000_mask.png,bent_lead
4325,transistor,test,anomaly,transistor/test/bent_lead/001.png,transistor/ground_truth/bent_lead/001_mask.png,bent_lead
4326,transistor,test,anomaly,transistor/test/bent_lead/002.png,transistor/ground_truth/bent_lead/002_mask.png,bent_lead
4327,transistor,test,anomaly,transistor/test/bent_lead/003.png,transistor/ground_truth/bent_lead/003_mask.png,bent_lead
4328,transistor,test,anomaly,transistor/test/bent_lead/004.png,transistor/ground_truth/bent_lead/004_mask.png,bent_lead
4329,transistor,test,anomaly,transistor/test/bent_lead/005.png,transistor/ground_truth/bent_lead/005_mask.png,bent_lead
4330,transistor,test,anomaly,transistor/test/bent_lead/006.png,transistor/ground_truth/bent_lead/006_mask.png,bent_lead
4331,transistor,test,anomaly,transistor/test/bent_lead/007.png,transistor/ground_truth/bent_lead/007_mask.png,bent_lead
4332,transistor,test,anomaly,transistor/test/bent_lead/008.png,transistor/ground_truth/bent_lead/008_mask.png,bent_lead
4333,transistor,test,anomaly,transistor/test/bent_lead/009.png,transistor/ground_truth/bent_lead/009_mask.png,bent_lead
4334,transistor,test,anomaly,transistor/test/cut_lead/000.png,transistor/ground_truth/cut_lead/000_mask.png,cut_lead
4335,transistor,test,anomaly,transistor/test/cut_lead/001.png,transistor/ground_truth/cut_lead/001_mask.png,cut_lead
4336,transistor,test,anomaly,transistor/test/cut_lead/002.png,transistor/ground_truth/cut_lead/002_mask.png,cut_lead
4337,transistor,test,anomaly,transistor/test/cut_lead/003.png,transistor/ground_truth/cut_lead/003_mask.png,cut_lead
4338,transistor,test,anomaly,transistor/test/cut_lead/004.png,transistor/ground_truth/cut_lead/004_mask.png,cut_lead
4339,transistor,test,anomaly,transistor/test/cut_lead/005.png,transistor/ground_truth/cut_lead/005_mask.png,cut_lead
4340,transistor,test,anomaly,transistor/test/cut_lead/006.png,transistor/ground_truth/cut_lead/006_mask.png,cut_lead
4341,transistor,test,anomaly,transistor/test/cut_lead/007.png,transistor/ground_truth/cut_lead/007_mask.png,cut_lead
4342,transistor,test,anomaly,transistor/test/cut_lead/008.png,transistor/ground_truth/cut_lead/008_mask.png,cut_lead
4343,transistor,test,anomaly,transistor/test/cut_lead/009.png,transistor/ground_truth/cut_lead/009_mask.png,cut_lead
4344,transistor,test,anomaly,transistor/test/damaged_case/000.png,transistor/ground_truth/damaged_case/000_mask.png,damaged_case
4345,transistor,test,anomaly,transistor/test/damaged_case/001.png,transistor/ground_truth/damaged_case/001_mask.png,damaged_case
4346,transistor,test,anomaly,transistor/test/damaged_case/002.png,transistor/ground_truth/damaged_case/002_mask.png,damaged_case
4347,transistor,test,anomaly,transistor/test/damaged_case/003.png,transistor/ground_truth/damaged_case/003_mask.png,damaged_case
4348,transistor,test,anomaly,transistor/test/damaged_case/004.png,transistor/ground_truth/damaged_case/004_mask.png,damaged_case
4349,transistor,test,anomaly,transistor/test/damaged_case/005.png,transistor/ground_truth/damaged_case/005_mask.png,damaged_case
4350,transistor,test,anomaly,transistor/test/damaged_case/006.png,transistor/ground_truth/damaged_case/006_mask.png,damaged_case
4351,transistor,test,anomaly,transistor/test/damaged_case/007.png,transistor/ground_truth/damaged_case/007_mask.png,damaged_case
4352,transistor,test,anomaly,transistor/test/damaged_case/008.png,transistor/ground_truth/damaged_case/008_mask.png,damaged_case
4353,transistor,test,anomaly,transistor/test/damaged_case/009.png,transistor/ground_truth/damaged_case/009_mask.png,damaged_case
4354,transistor,test,normal,transistor/test/good/000.png,,good
4355,transistor,test,normal,transistor/test/good/001.png,,good
4356,transistor,test,normal,transistor/test/good/002.png,,good
4357,transistor,test,normal,transistor/test/good/003.png,,good
4358,transistor,test,normal,transistor/test/good/004.png,,good
4359,transistor,test,normal,transistor/test/good/005.png,,good
4360,transistor,test,normal,transistor/test/good/006.png,,good
4361,transistor,test,normal,transistor/test/good/007.png,,good
4362,transistor,test,normal,transistor/test/good/008.png,,good
4363,transistor,test,normal,transistor/test/good/009.png,,good
4364,transistor,test,normal,transistor/test/good/010.png,,good
4365,transistor,test,normal,transistor/test/good/011.png,,good
4366,transistor,test,normal,transistor/test/good/012.png,,good
4367,transistor,test,normal,transistor/test/good/013.png,,good
4368,transistor,test,normal,transistor/test/good/014.png,,good
4369,transistor,test,normal,transistor/test/good/015.png,,good
4370,transistor,test,normal,transistor/test/good/016.png,,good
4371,transistor,test,normal,transistor/test/good/017.png,,good
4372,transistor,test,normal,transistor/test/good/018.png,,good
4373,transistor,test,normal,transistor/test/good/019.png,,good
4374,transistor,test,normal,transistor/test/good/020.png,,good
4375,transistor,test,normal,transistor/test/good/021.png,,good
4376,transistor,test,normal,transistor/test/good/022.png,,good
4377,transistor,test,normal,transistor/test/good/023.png,,good
4378,transistor,test,normal,transistor/test/good/024.png,,good
4379,transistor,test,normal,transistor/test/good/025.png,,good
4380,transistor,test,normal,transistor/test/good/026.png,,good
4381,transistor,test,normal,transistor/test/good/027.png,,good
4382,transistor,test,normal,transistor/test/good/028.png,,good
4383,transistor,test,normal,transistor/test/good/029.png,,good
4384,transistor,test,normal,transistor/test/good/030.png,,good
4385,transistor,test,normal,transistor/test/good/031.png,,good
4386,transistor,test,normal,transistor/test/good/032.png,,good
4387,transistor,test,normal,transistor/test/good/033.png,,good
4388,transistor,test,normal,transistor/test/good/034.png,,good
4389,transistor,test,normal,transistor/test/good/035.png,,good
4390,transistor,test,normal,transistor/test/good/036.png,,good
4391,transistor,test,normal,transistor/test/good/037.png,,good
4392,transistor,test,normal,transistor/test/good/038.png,,good
4393,transistor,test,normal,transistor/test/good/039.png,,good
4394,transistor,test,normal,transistor/test/good/040.png,,good
4395,transistor,test,normal,transistor/test/good/041.png,,good
4396,transistor,test,normal,transistor/test/good/042.png,,good
4397,transistor,test,normal,transistor/test/good/043.png,,good
4398,transistor,test,normal,transistor/test/good/044.png,,good
4399,transistor,test,normal,transistor/test/good/045.png,,good
4400,transistor,test,normal,transistor/test/good/046.png,,good
4401,transistor,test,normal,transistor/test/good/047.png,,good
4402,transistor,test,normal,transistor/test/good/048.png,,good
4403,transistor,test,normal,transistor/test/good/049.png,,good
4404,transistor,test,normal,transistor/test/good/050.png,,good
4405,transistor,test,normal,transistor/test/good/051.png,,good
4406,transistor,test,normal,transistor/test/good/052.png,,good
4407,transistor,test,normal,transistor/test/good/053.png,,good
4408,transistor,test,normal,transistor/test/good/054.png,,good
4409,transistor,test,normal,transistor/test/good/055.png,,good
4410,transistor,test,normal,transistor/test/good/056.png,,good
4411,transistor,test,normal,transistor/test/good/057.png,,good
4412,transistor,test,normal,transistor/test/good/058.png,,good
4413,transistor,test,normal,transistor/test/good/059.png,,good
4414,transistor,test,anomaly,transistor/test/misplaced/000.png,transistor/ground_truth/misplaced/000_mask.png,misplaced
4415,transistor,test,anomaly,transistor/test/misplaced/001.png,transistor/ground_truth/misplaced/001_mask.png,misplaced
4416,transistor,test,anomaly,transistor/test/misplaced/002.png,transistor/ground_truth/misplaced/002_mask.png,misplaced
4417,transistor,test,anomaly,transistor/test/misplaced/003.png,transistor/ground_truth/misplaced/003_mask.png,misplaced
4418,transistor,test,anomaly,transistor/test/misplaced/004.png,transistor/ground_truth/misplaced/004_mask.png,misplaced
4419,transistor,test,anomaly,transistor/test/misplaced/005.png,transistor/ground_truth/misplaced/005_mask.png,misplaced
4420,transistor,test,anomaly,transistor/test/misplaced/006.png,transistor/ground_truth/misplaced/006_mask.png,misplaced
4421,transistor,test,anomaly,transistor/test/misplaced/007.png,transistor/ground_truth/misplaced/007_mask.png,misplaced
4422,transistor,test,anomaly,transistor/test/misplaced/008.png,transistor/ground_truth/misplaced/008_mask.png,misplaced
4423,transistor,test,anomaly,transistor/test/misplaced/009.png,transistor/ground_truth/misplaced/009_mask.png,misplaced
4424,transistor,train,normal,transistor/train/good/000.png,,good
4425,transistor,val,normal,transistor/train/good/001.png,,good
4426,transistor,train,normal,transistor/train/good/002.png,,good
4427,transistor,val,normal,transistor/train/good/003.png,,good
4428,transistor,train,normal,transistor/train/good/004.png,,good
4429,transistor,train,normal,transistor/train/good/005.png,,good
4430,transistor,train,normal,transistor/train/good/006.png,,good
4431,transistor,train,normal,transistor/train/good/007.png,,good
4432,transistor,val,normal,transistor/train/good/008.png,,good
4433,transistor,train,normal,transistor/train/good/009.png,,good
4434,transistor,train,normal,transistor/train/good/010.png,,good
4435,transistor,train,normal,transistor/train/good/011.png,,good
4436,transistor,train,normal,transistor/train/good/012.png,,good
4437,transistor,train,normal,transistor/train/good/013.png,,good
4438,transistor,train,normal,transistor/train/good/014.png,,good
4439,transistor,train,normal,transistor/train/good/015.png,,good
4440,transistor,train,normal,transistor/train/good/016.png,,good
4441,transistor,train,normal,transistor/train/good/017.png,,good
4442,transistor,train,normal,transistor/train/good/018.png,,good
4443,transistor,train,normal,transistor/train/good/019.png,,good
4444,transistor,train,normal,transistor/train/good/020.png,,good
4445,transistor,train,normal,transistor/train/good/021.png,,good
4446,transistor,train,normal,transistor/train/good/022.png,,good
4447,transistor,train,normal,transistor/train/good/023.png,,good
4448,transistor,train,normal,transistor/train/good/024.png,,good
4449,transistor,train,normal,transistor/train/good/025.png,,good
4450,transistor,train,normal,transistor/train/good/026.png,,good
4451,transistor,train,normal,transistor/train/good/027.png,,good
4452,transistor,train,normal,transistor/train/good/028.png,,good
4453,transistor,train,normal,transistor/train/good/029.png,,good
4454,transistor,train,normal,transistor/train/good/030.png,,good
4455,transistor,train,normal,transistor/train/good/031.png,,good
4456,transistor,train,normal,transistor/train/good/032.png,,good
4457,transistor,train,normal,transistor/train/good/033.png,,good
4458,transistor,train,normal,transistor/train/good/034.png,,good
4459,transistor,train,normal,transistor/train/good/035.png,,good
4460,transistor,train,normal,transistor/train/good/036.png,,good
4461,transistor,train,normal,transistor/train/good/037.png,,good
4462,transistor,train,normal,transistor/train/good/038.png,,good
4463,transistor,train,normal,transistor/train/good/039.png,,good
4464,transistor,train,normal,transistor/train/good/040.png,,good
4465,transistor,train,normal,transistor/train/good/041.png,,good
4466,transistor,train,normal,transistor/train/good/042.png,,good
4467,transistor,train,normal,transistor/train/good/043.png,,good
4468,transistor,train,normal,transistor/train/good/044.png,,good
4469,transistor,train,normal,transistor/train/good/045.png,,good
4470,transistor,train,normal,transistor/train/good/046.png,,good
4471,transistor,train,normal,transistor/train/good/047.png,,good
4472,transistor,train,normal,transistor/train/good/048.png,,good
4473,transistor,train,normal,transistor/train/good/049.png,,good
4474,transistor,train,normal,transistor/train/good/050.png,,good
4475,transistor,train,normal,transistor/train/good/051.png,,good
4476,transistor,val,normal,transistor/train/good/052.png,,good
4477,transistor,train,normal,transistor/train/good/053.png,,good
4478,transistor,train,normal,transistor/train/good/054.png,,good
4479,transistor,train,normal,transistor/train/good/055.png,,good
4480,transistor,train,normal,transistor/train/good/056.png,,good
4481,transistor,train,normal,transistor/train/good/057.png,,good
4482,transistor,train,normal,transistor/train/good/058.png,,good
4483,transistor,train,normal,transistor/train/good/059.png,,good
4484,transistor,train,normal,transistor/train/good/060.png,,good
4485,transistor,train,normal,transistor/train/good/061.png,,good
4486,transistor,train,normal,transistor/train/good/062.png,,good
4487,transistor,train,normal,transistor/train/good/063.png,,good
4488,transistor,val,normal,transistor/train/good/064.png,,good
4489,transistor,train,normal,transistor/train/good/065.png,,good
4490,transistor,train,normal,transistor/train/good/066.png,,good
4491,transistor,train,normal,transistor/train/good/067.png,,good
4492,transistor,train,normal,transistor/train/good/068.png,,good
4493,transistor,train,normal,transistor/train/good/069.png,,good
4494,transistor,train,normal,transistor/train/good/070.png,,good
4495,transistor,train,normal,transistor/train/good/071.png,,good
4496,transistor,train,normal,transistor/train/good/072.png,,good
4497,transistor,train,normal,transistor/train/good/073.png,,good
4498,transistor,train,normal,transistor/train/good/074.png,,good
4499,transistor,train,normal,transistor/train/good/075.png,,good
4500,transistor,train,normal,transistor/train/good/076.png,,good
4501,transistor,train,normal,transistor/train/good/077.png,,good
4502,transistor,train,normal,transistor/train/good/078.png,,good
4503,transistor,train,normal,transistor/train/good/079.png,,good
4504,transistor,train,normal,transistor/train/good/080.png,,good
4505,transistor,train,normal,transistor/train/good/081.png,,good
4506,transistor,train,normal,transistor/train/good/082.png,,good
4507,transistor,train,normal,transistor/train/good/083.png,,good
4508,transistor,train,normal,transistor/train/good/084.png,,good
4509,transistor,train,normal,transistor/train/good/085.png,,good
4510,transistor,train,normal,transistor/train/good/086.png,,good
4511,transistor,train,normal,transistor/train/good/087.png,,good
4512,transistor,train,normal,transistor/train/good/088.png,,good
4513,transistor,train,normal,transistor/train/good/089.png,,good
4514,transistor,train,normal,transistor/train/good/090.png,,good
4515,transistor,train,normal,transistor/train/good/091.png,,good
4516,transistor,train,normal,transistor/train/good/092.png,,good
4517,transistor,val,normal,transistor/train/good/093.png,,good
4518,transistor,train,normal,transistor/train/good/094.png,,good
4519,transistor,train,normal,transistor/train/good/095.png,,good
4520,transistor,train,normal,transistor/train/good/096.png,,good
4521,transistor,train,normal,transistor/train/good/097.png,,good
4522,transistor,train,normal,transistor/train/good/098.png,,good
4523,transistor,train,normal,transistor/train/good/099.png,,good
4524,transistor,train,normal,transistor/train/good/100.png,,good
4525,transistor,train,normal,transistor/train/good/101.png,,good
4526,transistor,train,normal,transistor/train/good/102.png,,good
4527,transistor,train,normal,transistor/train/good/103.png,,good
4528,transistor,train,normal,transistor/train/good/104.png,,good
4529,transistor,train,normal,transistor/train/good/105.png,,good
4530,transistor,train,normal,transistor/train/good/106.png,,good
4531,transistor,train,normal,transistor/train/good/107.png,,good
4532,transistor,train,normal,transistor/train/good/108.png,,good
4533,transistor,val,normal,transistor/train/good/109.png,,good
4534,transistor,train,normal,transistor/train/good/110.png,,good
4535,transistor,train,normal,transistor/train/good/111.png,,good
4536,transistor,train,normal,transistor/train/good/112.png,,good
4537,transistor,train,normal,transistor/train/good/113.png,,good
4538,transistor,train,normal,transistor/train/good/114.png,,good
4539,transistor,val,normal,transistor/train/good/115.png,,good
4540,transistor,train,normal,transistor/train/good/116.png,,good
4541,transistor,val,normal,transistor/train/good/117.png,,good
4542,transistor,train,normal,transistor/train/good/118.png,,good
4543,transistor,train,normal,transistor/train/good/119.png,,good
4544,transistor,train,normal,transistor/train/good/120.png,,good
4545,transistor,train,normal,transistor/train/good/121.png,,good
4546,transistor,train,normal,transistor/train/good/122.png,,good
4547,transistor,train,normal,transistor/train/good/123.png,,good
4548,transistor,train,normal,transistor/train/good/124.png,,good
4549,transistor,train,normal,transistor/train/good/125.png,,good
4550,transistor,val,normal,transistor/train/good/126.png,,good
4551,transistor,train,normal,transistor/train/good/127.png,,good
4552,transistor,train,normal,transistor/train/good/128.png,,good
4553,transistor,val,normal,transistor/train/good/129.png,,good
4554,transistor,train,normal,transistor/train/good/130.png,,good
4555,transistor,train,normal,transistor/train/good/131.png,,good
4556,transistor,train,normal,transistor/train/good/132.png,,good
4557,transistor,train,normal,transistor/train/good/133.png,,good
4558,transistor,train,normal,transistor/train/good/134.png,,good
4559,transistor,val,normal,transistor/train/good/135.png,,good
4560,transistor,train,normal,transistor/train/good/136.png,,good
4561,transistor,train,normal,transistor/train/good/137.png,,good
4562,transistor,train,normal,transistor/train/good/138.png,,good
4563,transistor,val,normal,transistor/train/good/139.png,,good
4564,transistor,val,normal,transistor/train/good/140.png,,good
4565,transistor,train,normal,transistor/train/good/141.png,,good
4566,transistor,train,normal,transistor/train/good/142.png,,good
4567,transistor,train,normal,transistor/train/good/143.png,,good
4568,transistor,train,normal,transistor/train/good/144.png,,good
4569,transistor,train,normal,transistor/train/good/145.png,,good
4570,transistor,train,normal,transistor/train/good/146.png,,good
4571,transistor,train,normal,transistor/train/good/147.png,,good
4572,transistor,train,normal,transistor/train/good/148.png,,good
4573,transistor,train,normal,transistor/train/good/149.png,,good
4574,transistor,train,normal,transistor/train/good/150.png,,good
4575,transistor,train,normal,transistor/train/good/151.png,,good
4576,transistor,train,normal,transistor/train/good/152.png,,good
4577,transistor,train,normal,transistor/train/good/153.png,,good
4578,transistor,train,normal,transistor/train/good/154.png,,good
4579,transistor,train,normal,transistor/train/good/155.png,,good
4580,transistor,train,normal,transistor/train/good/156.png,,good
4581,transistor,train,normal,transistor/train/good/157.png,,good
4582,transistor,train,normal,transistor/train/good/158.png,,good
4583,transistor,train,normal,transistor/train/good/159.png,,good
4584,transistor,val,normal,transistor/train/good/160.png,,good
4585,transistor,train,normal,transistor/train/good/161.png,,good
4586,transistor,val,normal,transistor/train/good/162.png,,good
4587,transistor,train,normal,transistor/train/good/163.png,,good
4588,transistor,train,normal,transistor/train/good/164.png,,good
4589,transistor,train,normal,transistor/train/good/165.png,,good
4590,transistor,train,normal,transistor/train/good/166.png,,good
4591,transistor,train,normal,transistor/train/good/167.png,,good
4592,transistor,train,normal,transistor/train/good/168.png,,good
4593,transistor,train,normal,transistor/train/good/169.png,,good
4594,transistor,train,normal,transistor/train/good/170.png,,good
4595,transistor,train,normal,transistor/train/good/171.png,,good
4596,transistor,val,normal,transistor/train/good/172.png,,good
4597,transistor,train,normal,transistor/train/good/173.png,,good
4598,transistor,train,normal,transistor/train/good/174.png,,good
4599,transistor,train,normal,transistor/train/good/175.png,,good
4600,transistor,train,normal,transistor/train/good/176.png,,good
4601,transistor,train,normal,transistor/train/good/177.png,,good
4602,transistor,train,normal,transistor/train/good/178.png,,good
4603,transistor,train,normal,transistor/train/good/179.png,,good
4604,transistor,train,normal,transistor/train/good/180.png,,good
4605,transistor,train,normal,transistor/train/good/181.png,,good
4606,transistor,train,normal,transistor/train/good/182.png,,good
4607,transistor,train,normal,transistor/train/good/183.png,,good
4608,transistor,train,normal,transistor/train/good/184.png,,good
4609,transistor,train,normal,transistor/train/good/185.png,,good
4610,transistor,train,normal,transistor/train/good/186.png,,good
4611,transistor,train,normal,transistor/train/good/187.png,,good
4612,transistor,val,normal,transistor/train/good/188.png,,good
4613,transistor,train,normal,transistor/train/good/189.png,,good
4614,transistor,train,normal,transistor/train/good/190.png,,good
4615,transistor,val,normal,transistor/train/good/191.png,,good
4616,transistor,train,normal,transistor/train/good/192.png,,good
4617,transistor,train,normal,transistor/train/good/193.png,,good
4618,transistor,train,normal,transistor/train/good/194.png,,good
4619,transistor,train,normal,transistor/train/good/195.png,,good
4620,transistor,train,normal,transistor/train/good/196.png,,good
4621,transistor,train,normal,transistor/train/good/197.png,,good
4622,transistor,train,normal,transistor/train/good/198.png,,good
4623,transistor,train,normal,transistor/train/good/199.png,,good
4624,transistor,train,normal,transistor/train/good/200.png,,good
4625,transistor,train,normal,transistor/train/good/201.png,,good
4626,transistor,train,normal,transistor/train/good/202.png,,good
4627,transistor,train,normal,transistor/train/good/203.png,,good
4628,transistor,train,normal,transistor/train/good/204.png,,good
4629,transistor,train,normal,transistor/train/good/205.png,,good
4630,transistor,train,normal,transistor/train/good/206.png,,good
4631,transistor,train,normal,transistor/train/good/207.png,,good
4632,transistor,train,normal,transistor/train/good/208.png,,good
4633,transistor,val,normal,transistor/train/good/209.png,,good
4634,transistor,train,normal,transistor/train/good/210.png,,good
4635,transistor,train,normal,transistor/train/good/211.png,,good
4636,transistor,val,normal,transistor/train/good/212.png,,good
4637,wood,test,anomaly,wood/test/color/000.png,wood/ground_truth/color/000_mask.png,color
4638,wood,test,anomaly,wood/test/color/001.png,wood/ground_truth/color/001_mask.png,color
4639,wood,test,anomaly,wood/test/color/002.png,wood/ground_truth/color/002_mask.png,color
4640,wood,test,anomaly,wood/test/color/003.png,wood/ground_truth/color/003_mask.png,color
4641,wood,test,anomaly,wood/test/color/004.png,wood/ground_truth/color/004_mask.png,color
4642,wood,test,anomaly,wood/test/color/005.png,wood/ground_truth/color/005_mask.png,color
4643,wood,test,anomaly,wood/test/color/006.png,wood/ground_truth/color/006_mask.png,color
4644,wood,test,anomaly,wood/test/color/007.png,wood/ground_truth/color/007_mask.png,color
4645,wood,test,anomaly,wood/test/combined/000.png,wood/ground_truth/combined/000_mask.png,combined
4646,wood,test,anomaly,wood/test/combined/001.png,wood/ground_truth/combined/001_mask.png,combined
4647,wood,test,anomaly,wood/test/combined/002.png,wood/ground_truth/combined/002_mask.png,combined
4648,wood,test,anomaly,wood/test/combined/003.png,wood/ground_truth/combined/003_mask.png,combined
4649,wood,test,anomaly,wood/test/combined/004.png,wood/ground_truth/combined/004_mask.png,combined
4650,wood,test,anomaly,wood/test/combined/005.png,wood/ground_truth/combined/005_mask.png,combined
4651,wood,test,anomaly,wood/test/combined/006.png,wood/ground_truth/combined/006_mask.png,combined
4652,wood,test,anomaly,wood/test/combined/007.png,wood/ground_truth/combined/007_mask.png,combined
4653,wood,test,anomaly,wood/test/combined/008.png,wood/ground_truth/combined/008_mask.png,combined
4654,wood,test,anomaly,wood/test/combined/009.png,wood/ground_truth/combined/009_mask.png,combined
4655,wood,test,anomaly,wood/test/combined/010.png,wood/ground_truth/combined/010_mask.png,combined
